"audience_group","respondent_id","stimulus_file","condition","target_v","target_a","perceived_v","perceived_a","alignment_distance","repetitions"
"OCEAN audience","P28","B08_run1_opt.wav","optimised",-0.116,0.074,0.5,0.5,0.748953937168368,3
"OCEAN audience","P28","B08_run2_nonopt.wav","non_optimised",-0.116,0.074,0.666666666666667,0.833333333333333,1.10375911392759,3
"OCEAN audience","P28","B08_run2_opt.wav","optimised",-0.116,0.074,0.5,0.5,0.748953937168368,3
"OCEAN audience","P28","B09_run0_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P28","B09_run0_opt.wav","optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P28","B09_run1_nonopt.wav","non_optimised",-0.098,-0.191,0.5,1,1.33269839048451,3
"OCEAN audience","P28","B09_run1_opt.wav","optimised",-0.098,-0.191,0.5,1,1.33269839048451,3
"OCEAN audience","P28","B09_run2_nonopt.wav","non_optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P28","B09_run2_opt.wav","optimised",-0.098,-0.191,0.5,0.5,0.913829852871967,3
"OCEAN audience","P28","B10_run0_nonopt.wav","non_optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P28","B10_run0_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P28","B10_run1_nonopt.wav","non_optimised",-0.134,-0.122,0.666666666666667,0.666666666666667,1.12386292249762,3
"OCEAN audience","P28","B10_run1_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P28","B10_run2_nonopt.wav","non_optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P28","B10_run2_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P28","B11_run0_nonopt.wav","non_optimised",-0.071,-0.261,0.5,1,1.38425503430546,3
"OCEAN audience","P28","B11_run0_opt.wav","optimised",-0.071,-0.261,0,0.666666666666667,0.932159735888897,3
"OCEAN audience","P28","B11_run1_nonopt.wav","non_optimised",-0.071,-0.261,0.5,1,1.38425503430546,3
"OCEAN audience","P28","B11_run1_opt.wav","optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P28","B11_run2_nonopt.wav","non_optimised",-0.071,-0.261,0.5,0.666666666666667,1.09568502544959,3
"OCEAN audience","P28","B11_run2_opt.wav","optimised",-0.071,-0.261,0.5,0.666666666666667,1.09568502544959,3
"OCEAN audience","P28","B12_run0_nonopt.wav","non_optimised",-0.107,-0.208,0,0.666666666666667,0.88645574446866,3
"OCEAN audience","P28","B12_run0_opt.wav","optimised",-0.107,-0.208,0,0.666666666666667,0.88645574446866,3
"OCEAN audience","P28","B12_run1_nonopt.wav","non_optimised",-0.107,-0.208,0,0.333333333333333,0.560181923040619,3
"OCEAN audience","P28","B12_run1_opt.wav","optimised",-0.107,-0.208,0,1,1.2127295658967,3
"OCEAN audience","P28","B12_run2_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P28","B12_run2_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P28","B13_run0_nonopt.wav","non_optimised",0.075,-0.191,0,0.666666666666667,0.863971904949442,3
"OCEAN audience","P28","B13_run0_opt.wav","optimised",0.075,-0.191,0,0.666666666666667,0.863971904949442,3
"OCEAN audience","P28","B13_run1_nonopt.wav","non_optimised",0.075,-0.191,0.5,0.833333333333333,1.11345086229355,3
"OCEAN audience","P28","B13_run1_opt.wav","optimised",0.075,-0.191,0.5,1,1.26455763016163,3
"OCEAN audience","P28","B13_run2_nonopt.wav","non_optimised",0.075,-0.191,0.5,0.666666666666667,0.962344094425478,3
"OCEAN audience","P28","B13_run2_opt.wav","optimised",0.075,-0.191,0.5,0.833333333333333,1.11345086229355,3
"OCEAN audience","P28","B14_run0_nonopt.wav","non_optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P28","B14_run0_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P28","B14_run1_nonopt.wav","non_optimised",0.102,-0.122,0.666666666666667,1,1.27270303362648,3
"OCEAN audience","P28","B14_run1_opt.wav","optimised",0.102,-0.122,0.5,1,1.19049905501852,3
"OCEAN audience","P28","B14_run2_nonopt.wav","non_optimised",0.102,-0.122,0.5,0.666666666666667,0.889123808647657,3
"OCEAN audience","P28","B14_run2_opt.wav","optimised",0.102,-0.122,1,1,1.43711099084239,3
"OCEAN audience","P28","B15_run0_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P28","B15_run0_opt.wav","optimised",0.054,-0.261,0,1,1.26215569562554,3
"OCEAN audience","P28","B15_run1_nonopt.wav","non_optimised",0.054,-0.261,0.5,1,1.33754887761158,3
"OCEAN audience","P28","B15_run1_opt.wav","optimised",0.054,-0.261,1,1,1.57640001268714,3
"OCEAN audience","P28","B15_run2_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P28","B15_run2_opt.wav","optimised",0.054,-0.261,0.666666666666667,1,1.41716592263677,3
"OCEAN audience","P28","B16_run0_nonopt.wav","non_optimised",0.082,-0.208,0.5,1,1.27827540068641,3
"OCEAN audience","P28","B16_run0_opt.wav","optimised",0.082,-0.208,0,0.666666666666667,0.881713263734543,3
"OCEAN audience","P28","B16_run1_nonopt.wav","non_optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P28","B16_run1_opt.wav","optimised",0.082,-0.208,0.833333333333333,1,1.43757871451775,3
"OCEAN audience","P28","B16_run2_nonopt.wav","non_optimised",0.082,-0.208,0.5,0.5,0.822184894047561,3
"OCEAN audience","P28","B16_run2_opt.wav","optimised",0.082,-0.208,1,1,1.51723037143342,3
"OCEAN audience","P29","B01_run0_nonopt.wav","non_optimised",0.075,0.08,0,0,0.109658560997307,3
"OCEAN audience","P29","B01_run0_opt.wav","optimised",0.075,0.08,0.166666666666667,0.166666666666667,0.272277604055058,3
"OCEAN audience","P29","B01_run1_nonopt.wav","non_optimised",0.075,0.08,0.166666666666667,0.166666666666667,0.272277604055058,3
"OCEAN audience","P29","B01_run1_opt.wav","optimised",0.075,0.08,0.5,0.5,0.597515690170559,3
"OCEAN audience","P29","B01_run2_nonopt.wav","non_optimised",0.075,0.08,0.0833333333333333,0,0.137245312014517,3
"OCEAN audience","P29","B01_run2_opt.wav","optimised",0.075,0.08,0.5,0.5,0.597515690170559,3
"OCEAN audience","P29","B02_run0_nonopt.wav","non_optimised",0.102,0.056,0,0,0.116361505662311,3
"OCEAN audience","P29","B02_run0_opt.wav","optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P29","B02_run1_nonopt.wav","non_optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P29","B02_run1_opt.wav","optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P29","B02_run2_nonopt.wav","non_optimised",0.102,0.056,0,0,0.116361505662311,3
"OCEAN audience","P29","B02_run2_opt.wav","optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P29","B03_run0_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P29","B03_run0_opt.wav","optimised",0.061,0.099,-0.166666666666667,0,0.267412198033558,3
"OCEAN audience","P29","B03_run1_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P29","B03_run1_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P29","B03_run2_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P29","B03_run2_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P29","B04_run0_nonopt.wav","non_optimised",0.089,0.074,0.333333333333333,0.333333333333333,0.433210743063629,3
"OCEAN audience","P29","B04_run0_opt.wav","optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P29","B04_run1_nonopt.wav","non_optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P29","B04_run1_opt.wav","optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P29","B04_run2_nonopt.wav","non_optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P29","B04_run2_opt.wav","optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P29","B05_run0_nonopt.wav","non_optimised",-0.098,0.08,0,0,0.126506916806948,3
"OCEAN audience","P29","B05_run0_opt.wav","optimised",-0.098,0.08,0.166666666666667,0,0.285447091244148,3
"OCEAN audience","P29","B05_run1_nonopt.wav","non_optimised",-0.098,0.08,0.0833333333333333,0,0.203363618705815,3
"OCEAN audience","P29","B05_run1_opt.wav","optimised",-0.098,0.08,0,0,0.126506916806948,3
"OCEAN audience","P29","B05_run2_nonopt.wav","non_optimised",-0.098,0.08,0.166666666666667,0.166666666666667,0.327923202256444,3
"OCEAN audience","P29","B05_run2_opt.wav","optimised",-0.098,0.08,0.5,0.333333333333333,0.68827966214314,3
"OCEAN audience","P29","B06_run0_nonopt.wav","non_optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P29","B06_run0_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P29","B06_run1_nonopt.wav","non_optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P29","B06_run1_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P29","B06_run2_nonopt.wav","non_optimised",-0.134,0.056,0.166666666666667,0.166666666666667,0.354824012427472,3
"OCEAN audience","P29","B06_run2_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P29","B07_run0_nonopt.wav","non_optimised",-0.08,0.099,0,0,0.127283148923964,3
"OCEAN audience","P29","B07_run0_opt.wav","optimised",-0.08,0.099,0,0,0.127283148923964,3
"OCEAN audience","P29","B07_run1_nonopt.wav","non_optimised",-0.08,0.099,0,0,0.127283148923964,3
"OCEAN audience","P29","B07_run1_opt.wav","optimised",-0.08,0.099,0,0,0.127283148923964,3
"OCEAN audience","P29","B07_run2_nonopt.wav","non_optimised",-0.08,0.099,0.5,0.5,0.705124811646846,3
"OCEAN audience","P29","B07_run2_opt.wav","optimised",-0.08,0.099,0.5,0.5,0.705124811646846,3
"OCEAN audience","P29","B08_run0_nonopt.wav","non_optimised",-0.116,0.074,0,0,0.137593604502535,3
"OCEAN audience","P29","B08_run0_opt.wav","optimised",-0.116,0.074,0,0,0.137593604502535,3
"OCEAN audience","P29","B08_run1_nonopt.wav","non_optimised",-0.116,0.074,0,0,0.137593604502535,3
"OCEAN audience","P29","B08_run1_opt.wav","optimised",-0.116,0.074,0.333333333333333,0.333333333333333,0.54516715961309,3
"OCEAN audience","P29","B08_run2_nonopt.wav","non_optimised",-0.116,0.074,0,0,0.137593604502535,3
"OCEAN audience","P29","B08_run2_opt.wav","optimised",-0.116,0.074,0,0,0.137593604502535,3
"OCEAN audience","P29","B09_run0_nonopt.wav","non_optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P29","B09_run0_opt.wav","optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P29","B09_run1_nonopt.wav","non_optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P29","B09_run1_opt.wav","optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P29","B09_run2_nonopt.wav","non_optimised",-0.098,-0.191,0,0,0.214674171711457,3
"OCEAN audience","P29","B09_run2_opt.wav","optimised",-0.098,-0.191,0.166666666666667,0,0.352370080320169,3
"OCEAN audience","P29","B10_run0_nonopt.wav","non_optimised",-0.134,-0.122,0.333333333333333,0.333333333333333,0.652517134233037,3
"OCEAN audience","P29","B10_run0_opt.wav","optimised",-0.134,-0.122,0.333333333333333,0.166666666666667,0.571672075166743,3
"OCEAN audience","P29","B10_run1_nonopt.wav","non_optimised",-0.134,-0.122,0.5,0.333333333333333,0.807321591962667,3
"OCEAN audience","P29","B10_run1_opt.wav","optimised",-0.134,-0.122,0.166666666666667,0.166666666666667,0.416867617437113,3
"OCEAN audience","P29","B10_run2_nonopt.wav","non_optimised",-0.134,-0.122,0.166666666666667,0.166666666666667,0.416867617437113,3
"OCEAN audience","P29","B10_run2_opt.wav","optimised",-0.134,-0.122,0.5,0.5,0.888166651028961,3
"OCEAN audience","P29","B11_run0_nonopt.wav","non_optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P29","B11_run0_opt.wav","optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P29","B11_run1_nonopt.wav","non_optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P29","B11_run1_opt.wav","optimised",-0.071,-0.261,0.0833333333333333,0,0.31822893161479,3
"OCEAN audience","P29","B11_run2_nonopt.wav","non_optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P29","B11_run2_opt.wav","optimised",-0.071,-0.261,0,0,0.270484750032234,3
"OCEAN audience","P29","B12_run0_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P29","B12_run0_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P29","B12_run1_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P29","B12_run1_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P29","B12_run2_nonopt.wav","non_optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P29","B12_run2_opt.wav","optimised",-0.107,-0.208,0,0,0.233908101612578,3
"OCEAN audience","P29","B13_run0_nonopt.wav","non_optimised",0.075,-0.191,0,0,0.205197465871292,3
"OCEAN audience","P29","B13_run0_opt.wav","optimised",0.075,-0.191,0,0,0.205197465871292,3
"OCEAN audience","P29","B13_run1_nonopt.wav","non_optimised",0.075,-0.191,0,0,0.205197465871292,3
"OCEAN audience","P29","B13_run1_opt.wav","optimised",0.075,-0.191,0.5,0.5,0.811237326557402,3
"OCEAN audience","P29","B13_run2_nonopt.wav","non_optimised",0.075,-0.191,0.333333333333333,0.333333333333333,0.609224039662032,3
"OCEAN audience","P29","B13_run2_opt.wav","optimised",0.075,-0.191,0.166666666666667,0.166666666666667,0.407210752766662,3
"OCEAN audience","P29","B14_run0_nonopt.wav","non_optimised",0.102,-0.122,0.333333333333333,0.333333333333333,0.545298127326507,3
"OCEAN audience","P29","B14_run0_opt.wav","optimised",0.102,-0.122,0.5,0.5,0.738436185462224,3
"OCEAN audience","P29","B14_run1_nonopt.wav","non_optimised",0.102,-0.122,0.166666666666667,0.166666666666667,0.35216006919079,3
"OCEAN audience","P29","B14_run1_opt.wav","optimised",0.102,-0.122,0.333333333333333,0.333333333333333,0.545298127326507,3
"OCEAN audience","P29","B14_run2_nonopt.wav","non_optimised",0.102,-0.122,0.166666666666667,0.166666666666667,0.35216006919079,3
"OCEAN audience","P29","B14_run2_opt.wav","optimised",0.102,-0.122,0.333333333333333,0.333333333333333,0.545298127326507,3
"OCEAN audience","P29","B15_run0_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P29","B15_run0_opt.wav","optimised",0.054,-0.261,-0.333333333333333,0,0.497110987585856,3
"OCEAN audience","P29","B15_run1_nonopt.wav","non_optimised",0.054,-0.261,0.333333333333333,0.333333333333333,0.676885261790305,3
"OCEAN audience","P29","B15_run1_opt.wav","optimised",0.054,-0.261,0.333333333333333,0.333333333333333,0.676885261790305,3
"OCEAN audience","P29","B15_run2_nonopt.wav","non_optimised",0.054,-0.261,0,0,0.266527672109295,3
"OCEAN audience","P29","B15_run2_opt.wav","optimised",0.054,-0.261,0.333333333333333,0.333333333333333,0.676885261790305,3
"OCEAN audience","P29","B16_run0_nonopt.wav","non_optimised",0.082,-0.208,0,0,0.223579963324087,3
"OCEAN audience","P29","B16_run0_opt.wav","optimised",0.082,-0.208,0,0,0.223579963324087,3
"OCEAN audience","P29","B16_run1_nonopt.wav","non_optimised",0.082,-0.208,0.166666666666667,0,0.304683925693456,3
"OCEAN audience","P29","B16_run1_opt.wav","optimised",0.082,-0.208,0.333333333333333,0.333333333333333,0.622649917139737,3
"OCEAN audience","P29","B16_run2_nonopt.wav","non_optimised",0.082,-0.208,0,0,0.223579963324087,3
"OCEAN audience","P29","B16_run2_opt.wav","optimised",0.082,-0.208,0.166666666666667,0.166666666666667,0.423114940231912,3
"OCEAN audience","P30","B01_run0_nonopt.wav","non_optimised",0.075,0.08,0,0,0.109658560997307,3
"OCEAN audience","P30","B01_run0_opt.wav","optimised",0.075,0.08,0.833333333333333,0.833333333333333,1.06891643137468,3
"OCEAN audience","P30","B01_run1_nonopt.wav","non_optimised",0.075,0.08,0,0,0.109658560997307,3
"OCEAN audience","P30","B01_run1_opt.wav","optimised",0.075,0.08,0.666666666666667,0.666666666666667,0.833216060772617,3
"OCEAN audience","P30","B01_run2_nonopt.wav","non_optimised",0.075,0.08,0,0,0.109658560997307,3
"OCEAN audience","P30","B01_run2_opt.wav","optimised",0.075,0.08,0.5,0.5,0.597515690170559,3
"OCEAN audience","P30","B02_run0_nonopt.wav","non_optimised",0.102,0.056,0,0,0.116361505662311,3
"OCEAN audience","P30","B02_run0_opt.wav","optimised",0.102,0.056,0.833333333333333,0.833333333333333,1.06735509842929,3
"OCEAN audience","P30","B02_run1_nonopt.wav","non_optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P30","B02_run1_opt.wav","optimised",0.102,0.056,0.5,0.5,0.596271750127406,3
"OCEAN audience","P30","B02_run2_nonopt.wav","non_optimised",0.102,0.056,0.333333333333333,0.333333333333333,0.436301668639041,3
"OCEAN audience","P30","B02_run2_opt.wav","optimised",0.102,0.056,1,1,1.30289677258024,3
"OCEAN audience","P30","B03_run0_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P30","B03_run0_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P30","B03_run1_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P30","B03_run1_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P30","B03_run2_nonopt.wav","non_optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P30","B03_run2_opt.wav","optimised",0.061,0.099,0,0,0.116284134773408,3
"OCEAN audience","P30","B04_run0_nonopt.wav","non_optimised",0.089,0.074,0.666666666666667,0.666666666666667,0.82762842642264,3
"OCEAN audience","P30","B04_run0_opt.wav","optimised",0.089,0.074,0.833333333333333,0.833333333333333,1.06331344338792,3
"OCEAN audience","P30","B04_run1_nonopt.wav","non_optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P30","B04_run1_opt.wav","optimised",0.089,0.074,0.666666666666667,0.666666666666667,0.82762842642264,3
"OCEAN audience","P30","B04_run2_nonopt.wav","non_optimised",0.089,0.074,0.5,0.5,0.591943409457357,3
"OCEAN audience","P30","B04_run2_opt.wav","optimised",0.089,0.074,1,1,1.29899846035321,3
"OCEAN audience","P30","B05_run0_nonopt.wav","non_optimised",-0.098,0.08,0.166666666666667,0.166666666666667,0.327923202256444,3
"OCEAN audience","P30","B05_run0_opt.wav","optimised",-0.098,0.08,0.166666666666667,0.166666666666667,0.327923202256444,3
"OCEAN audience","P30","B05_run1_nonopt.wav","non_optimised",-0.098,0.08,0,0,0.126506916806948,3
"OCEAN audience","P30","B05_run1_opt.wav","optimised",-0.098,0.08,0,0,0.126506916806948,3
"OCEAN audience","P30","B05_run2_nonopt.wav","non_optimised",-0.098,0.08,0.333333333333333,0.333333333333333,0.52933948770594,3
"OCEAN audience","P30","B05_run2_opt.wav","optimised",-0.098,0.08,0.333333333333333,0.333333333333333,0.52933948770594,3
"OCEAN audience","P30","B06_run0_nonopt.wav","non_optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P30","B06_run0_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P30","B06_run1_nonopt.wav","non_optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P30","B06_run1_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P30","B06_run2_nonopt.wav","non_optimised",-0.134,0.056,0.166666666666667,0.166666666666667,0.354824012427472,3
"OCEAN audience","P30","B06_run2_opt.wav","optimised",-0.134,0.056,0,0,0.145230850717057,3
"OCEAN audience","P30","B07_run0_nonopt.wav","non_optimised",-0.08,0.099,0,0,0.127283148923964,3
"OCEAN audience","P30","B07_run0_opt.wav","optimised",-0.08,0.099,0.166666666666667,0.166666666666667,0.319897036498258,3
"OCEAN audience","P30","B07_run1_nonopt.wav","non_optimised",-0.08,0.099,0.166666666666667,0.166666666666667,0.319897036498258,3
"OCEAN audience","P30","B07_run1_opt.wav","optimised",-0.08,0.099,0,0,0.127283148923964,3
"OCEAN audience","P30","B07_run2_nonopt.wav","non_optimised",-0.08,0.099,0.333333333333333,0.333333333333333,0.512510924072552,3
"OCEAN audience","P30","B07_run2_opt.wav","optimised",-0.08,0.099,0.5,0.5,0.705124811646846,3
